Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
203,1156491981,nader64 (1/4),0,73.9,P German Márquez P Jaime Barria OF Mike Trout OF Christian Yelich OF Carlos González 1B Jesús Aguilar SS Marcus Semien 2B Hernán Pérez C Austin Wynns 3B David Fletcher,,,
204,1155894852,Patrick_Star (3/7),0,73.7,P Mike Fiers P Aníbal Sánchez 3B Matt Carpenter OF Tyler O'Neill OF Nelson Cruz 2B Robinson Canó 1B Ryon Healy OF Matt Adams C Mike Zunino SS Greg Garcia,,,
205,1156400796,spoilangel81,0,73.3,P Corey Kluber P Wade LeBlanc OF Ronald Acuña Jr. 2B Ozzie Albies C Kurt Suzuki 3B Johan Camargo OF Trey Mancini 1B Tyler White SS Miguel Rojas OF Jace Peterson,,,
206,1156372770,bp42250 (4/4),0,73.2,P Clayton Kershaw P Corey Kluber OF Cedric Mullins 2B Jonathan Villar SS Marwin González 3B Jace Peterson OF Mark Canha OF Jake Cave 1B Chris Davis C Caleb Joseph,,,
207,1156310617,LethargicLinemen (3/7),0,72.95,P Clayton Kershaw P Aníbal Sánchez 1B Cody Bellinger SS Marcus Semien 3B Matt Chapman C Yadier Molina OF Alex Gordon OF Mark Canha OF Craig Gentry 2B Logan Forsythe,,,
208,1156306810,charlesrayallday (3/7),0,72.55,P Robbie Ray P Wei-Yin Chen SS Francisco Lindor OF Khris Davis OF Michael Brantley 1B Edwin Encarnacion OF Eddie Rosario 3B Matt Chapman C Yan Gomes 2B Logan Forsythe,,,
209,1156316806,chriswjackson5,0,72,P Aníbal Sánchez P Robbie Ray 3B José Ramírez OF Giancarlo Stanton OF Lorenzo Cain OF Cedric Mullins 2B Jason Kipnis C Yan Gomes SS Marwin González 1B Chris Davis,,,
210,1156146531,cptnspaulding (6/7),0,71.95,P Clayton Kershaw P Aníbal Sánchez SS Francisco Lindor OF Cedric Mullins 2B Jason Kipnis C Yan Gomes OF Trey Mancini 3B Jace Peterson 1B Chris Davis OF Craig Gentry,,,
211,1156293580,t5662jp (5/7),0,71.75,P Corey Kluber P German Márquez OF Christian Yelich OF Eric Thames 2B Travis Shaw 3B Mike Moustakas 1B Tyler White C Manny Piña SS Ronald Torreyes OF Craig Gentry,,,
212,1156248294,FreeSoda (5/7),0,71.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 3B Miguel Andújar 2B Jonathan Villar 1B Neil Walker OF Mark Canha SS Ronald Torreyes OF Craig Gentry C Caleb Joseph,,,
212,1156553101,jpdavis1982,0,71.65,P Jhoulys Chacín P German Márquez 1B Paul Goldschmidt OF Khris Davis 3B Matt Chapman SS Nick Ahmed OF Stephen Piscotty 2B Hernán Pérez OF Alex Gordon C Mike Zunino,,,
214,1156318242,Emac (7/7),0,71.25,P Corey Kluber P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Steven Souza Jr. SS Ketel Marte OF Kole Calhoun C Tony Wolters OF Mark Canha 2B Logan Forsythe,,,
215,1156345757,mrohrbach73 (1/7),0,70.95,P Clayton Kershaw P Aníbal Sánchez 2B Jed Lowrie SS Marcus Semien 3B Matt Chapman OF Matt Adams OF Stephen Piscotty 1B Chris Davis OF Craig Gentry C John Ryan Murphy,,,
216,1156325107,thisteamsucks (7/7),0,70.55,P Robbie Ray P Wei-Yin Chen 3B Matt Carpenter OF Khris Davis OF Eddie Rosario 1B José Martínez 2B Kolten Wong SS Marcus Semien C Yadier Molina OF Matt Adams,,,
217,1156345858,mrohrbach73 (5/7),0,70.35,P Clayton Kershaw P Jaime Barria 3B Matt Carpenter OF Tyler O'Neill 1B José Martínez C Yadier Molina 2B Neil Walker SS Marwin González OF Craig Gentry OF Eric Young Jr.,,,
217,1156356037,justice98,0,70.35,P Clayton Kershaw P Jaime Barria 3B Justin Turner 1B Yuli Gurriel C Kurt Suzuki 2B Starlin Castro OF Stephen Piscotty SS JT Riddle OF Austin Dean OF Craig Gentry,,,
219,1156429868,penninop (6/7),0,68.45,P Clayton Kershaw P Stephen Gonsalves 3B Matt Carpenter OF Tyler O'Neill OF Harrison Bader 1B Matt Adams C Yan Gomes 2B Hernán Pérez OF Rafael Ortega SS Greg Garcia,,,
220,1156297572,dommast,0,67.45,P Clayton Kershaw P Stephen Gonsalves OF Christian Yelich 1B Jesús Aguilar OF Lorenzo Cain 2B Travis Shaw 3B Mike Moustakas C Yan Gomes OF Jake Cave SS Greg Garcia,,,
221,1156492998,nader64 (2/4),0,66.85,P Jhoulys Chacín P Jaime Barria OF Mike Trout OF Christian Yelich OF David Peralta 3B Eduardo Escobar 1B José Martínez 2B Hernán Pérez C Mike Zunino SS Greg Garcia,,,
222,1155894850,Patrick_Star (1/7),0,65.7,P Mike Fiers P Aníbal Sánchez 3B Matt Carpenter OF Khris Davis SS Marcus Semien C Yadier Molina 1B Matt Adams OF Stephen Piscotty OF Mark Canha 2B Greg Garcia,,,
223,1156325039,thisteamsucks (3/7),0,65.55,P Robbie Ray P Wei-Yin Chen 3B José Ramírez SS Francisco Lindor OF Michael Brantley 1B Edwin Encarnacion OF Eddie Rosario OF Matt Adams C Yan Gomes 2B Logan Forsythe,,,
224,1156303622,dbash12 (3/4),0,65.25,P Corey Kluber P Robbie Ray SS Trevor Story OF Cedric Mullins OF Harrison Bader 2B Jonathan Villar OF Trey Mancini 3B Jace Peterson 1B Chris Davis C John Ryan Murphy,,,
225,1156445246,gerome.chessen (7/7),0,63.95,P Corey Kluber P Mike Fiers 1B Freddie Freeman 3B Matt Chapman 2B Starlin Castro OF Stephen Piscotty C Yan Gomes OF Austin Dean OF Jake Cave SS Freddy Galvis,,,
226,1156306806,charlesrayallday (2/7),0,63.55,P Robbie Ray P Wei-Yin Chen 3B José Ramírez SS Francisco Lindor OF Khris Davis 1B Edwin Encarnacion OF Eddie Rosario OF Stephen Piscotty C Yan Gomes 2B Logan Forsythe,,,
227,1156293576,t5662jp (1/7),0,59.95,P Clayton Kershaw P Andrew Cashner 3B José Ramírez OF Michael Brantley 1B Edwin Encarnacion SS Nick Ahmed 2B Jason Kipnis C Yan Gomes OF Hernán Pérez OF Craig Gentry,,,
227,1156548294,jbino30 (2/2),0,59.95,P Corey Kluber P Mike Fiers 2B Jonathan Villar 3B Johan Camargo OF Stephen Piscotty 1B Neil Walker C Yan Gomes OF Hernán Pérez OF Chad Pinder SS Andrelton Simmons,,,
229,1156376701,wdan611,0,59.25,P Corey Kluber P Robbie Ray OF Khris Davis 2B Ozzie Albies SS Marcus Semien 3B Matt Chapman 1B Tyler White OF Chad Pinder OF Mark Canha C Chris Herrmann,,,
230,1156276313,iculooking78 (1/4),0,57.55,P Corey Kluber P Aníbal Sánchez OF Charlie Blackmon 3B Miguel Andújar OF Matt Adams 1B Neil Walker C Tony Wolters OF Jake Cave SS Ronald Torreyes 2B Greg Garcia,,,
231,1156429866,penninop (4/7),0,56.25,P Corey Kluber P Robbie Ray SS Dansby Swanson C Kurt Suzuki OF Matt Adams 3B Johan Camargo OF Nick Markakis 2B Hernán Pérez OF Adam Duvall 1B Chris Davis,,,
232,1156261916,Mrwafflez,0,55.45,P Aníbal Sánchez P Jhoulys Chacín OF Ronald Acuña Jr. 1B Freddie Freeman 3B Charlie Culberson 2B Ozzie Albies OF Dee Gordon OF Nick Markakis SS Ketel Marte C Martín Maldonado,,,
233,1156558216,columbe13 (4/4),0,54.7,P Aníbal Sánchez P Jaime Barria OF Ronald Acuña Jr. 1B Freddie Freeman OF Yasiel Puig 2B Brian Dozier C Kurt Suzuki SS Chris Taylor 3B Johan Camargo OF Nick Markakis,,,
234,1156276333,iculooking78 (3/4),0,52.55,P Corey Kluber P Aníbal Sánchez OF Khris Davis SS Marcus Semien 3B Matt Chapman OF Matt Adams 1B Neil Walker C Tony Wolters OF Jake Cave 2B Greg Garcia,,,
235,1156221632,Treys,0,48.25,P Justin Verlander P Jaime Barria 1B Freddie Freeman OF Cedric Mullins 2B Jonathan Villar OF Stephen Piscotty C Yan Gomes SS Marwin González OF Jake Cave 3B David Fletcher,,,
236,1156525556,172dog,0,46.95,P Corey Kluber P Jaime Barria OF Cody Bellinger OF Mitch Haniger 1B José Martínez 3B Matt Chapman SS Nick Ahmed OF Stephen Piscotty 2B Jason Kipnis C Caleb Joseph,,,
237,1156303652,Cavemandan42,0,46.55,P Corey Kluber P Aníbal Sánchez C Kurt Suzuki OF Corey Dickerson OF Steven Souza Jr. 1B Matt Adams 3B Johan Camargo SS Jorge Polanco OF Josh Reddick 2B David Fletcher,,,
